Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu000/with_induced.txt
At local time: 11:34:36,  07/13/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 5.00e+07
tau       = 2.40e+00
lb        = 1.62e-02
beta      = 2.91e+08
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 1.57e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Synchrotron      Error           
-----------------------------------------------
3931    6.3308027e+03    6.3476670e+03    6.3646211e+03    3.6227695e+03    3.6227695e+03    0.0000000e+00    0.0000000e+00
3932    6.3646211e+03    6.3815752e+03    6.3986196e+03    2.1488162e+03    2.1488162e+03    0.0000000e+00    0.0000000e+00
3933    6.3986196e+03    6.4156646e+03    6.4327998e+03    1.2625530e+03    1.2625530e+03    0.0000000e+00    0.0000000e+00
3934    6.4327998e+03    6.4499360e+03    6.4671626e+03    7.4798035e+02    7.4798035e+02    0.0000000e+00    0.0000000e+00
3935    6.4671626e+03    6.4843901e+03    6.5017095e+03    4.4704816e+02    4.4704816e+02    0.0000000e+00    0.0000000e+00
3936    6.5017095e+03    6.5190283e+03    6.5364409e+03    2.6950433e+02    2.6950433e+02    0.0000000e+00    0.0000000e+00
3937    6.5364409e+03    6.5538525e+03    6.5713569e+03    1.6365123e+02    1.6365123e+02    0.0000000e+00    0.0000000e+00
3938    6.5713569e+03    6.5888618e+03    6.6064604e+03    1.0013464e+02    1.0013464e+02    0.0000000e+00    0.0000000e+00
3939    6.6064604e+03    6.6240581e+03    6.6417505e+03    6.1971939e+01    6.1971939e+01    0.0000000e+00    0.0000000e+00
3940    6.6417505e+03    6.6594429e+03    6.6772300e+03    3.8773270e+01    3.8773270e+01    0.0000000e+00    0.0000000e+00
3941    6.6772300e+03    6.6950161e+03    6.7128984e+03    2.4650412e+01    2.4650410e+01    0.0000000e+00    1.8586971e-06
3942    6.7128984e+03    6.7307803e+03    6.7487573e+03    1.5940198e+01    1.5940198e+01    0.0000000e+00    0.0000000e+00
3943    6.7487573e+03    6.7667349e+03    6.7848081e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3944    6.7848081e+03    6.8028813e+03    6.8210513e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3945    6.8210513e+03    6.8392212e+03    6.8574883e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3946    6.8574883e+03    6.8757549e+03    6.8941196e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3947    6.8941196e+03    6.9124844e+03    6.9309468e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3948    6.9309468e+03    6.9494097e+03    6.9679707e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3949    6.9679707e+03    6.9865317e+03    7.0051924e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3950    7.0051924e+03    7.0238525e+03    7.0426128e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3951    7.0426128e+03    7.0613730e+03    7.0802334e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3952    7.0802334e+03    7.0990933e+03    7.1180547e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3953    7.1180547e+03    7.1370156e+03    7.1560781e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3954    7.1560781e+03    7.1751401e+03    7.1943042e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3955    7.1943042e+03    7.2134688e+03    7.2327349e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3956    7.2327349e+03    7.2520020e+03    7.2713711e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3957    7.2713711e+03    7.2907407e+03    7.3102134e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3958    7.3102134e+03    7.3296865e+03    7.3492637e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3959    7.3492637e+03    7.3688403e+03    7.3885220e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3960    7.3885220e+03    7.4082031e+03    7.4279902e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3961    7.4279902e+03    7.4477769e+03    7.4676694e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3962    7.4676694e+03    7.4875615e+03    7.5075601e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3963    7.5075601e+03    7.5275591e+03    7.5476641e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3964    7.5476641e+03    7.5677695e+03    7.5879824e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3965    7.5879824e+03    7.6081953e+03    7.6285161e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3966    7.6285161e+03    7.6488369e+03    7.6692661e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3967    7.6692661e+03    7.6896958e+03    7.7102344e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3968    7.7102344e+03    7.7307725e+03    7.7514214e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3969    7.7514214e+03    7.7720693e+03    7.7928276e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3970    7.7928276e+03    7.8135859e+03    7.8344556e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3971    7.8344556e+03    7.8553252e+03    7.8763062e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3972    7.8763062e+03    7.8972866e+03    7.9183799e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3973    7.9183799e+03    7.9394727e+03    7.9606782e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3974    7.9606782e+03    7.9818838e+03    8.0032026e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3975    8.0032026e+03    8.0245220e+03    8.0459546e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3976    8.0459546e+03    8.0673872e+03    8.0889346e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3977    8.0889346e+03    8.1104819e+03    8.1321440e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3978    8.1321440e+03    8.1538066e+03    8.1755850e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3979    8.1755850e+03    8.1973633e+03    8.2192578e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3980    8.2192578e+03    8.2411514e+03    8.2631631e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3981    8.2631631e+03    8.2851748e+03    8.3073027e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3982    8.3073027e+03    8.3294326e+03    8.3516797e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3983    8.3516797e+03    8.3739268e+03    8.3962930e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3984    8.3962930e+03    8.4186592e+03    8.4411445e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3985    8.4411445e+03    8.4636299e+03    8.4862354e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3986    8.4862354e+03    8.5088408e+03    8.5315674e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3987    8.5315674e+03    8.5542939e+03    8.5771416e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3988    8.5771416e+03    8.5999893e+03    8.6229590e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3989    8.6229590e+03    8.6459287e+03    8.6690215e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3990    8.6690215e+03    8.6921133e+03    8.7153301e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3991    8.7153301e+03    8.7385449e+03    8.7618848e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3992    8.7618848e+03    8.7852256e+03    8.8086904e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3993    8.8086904e+03    8.8321553e+03    8.8557441e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3994    8.8557441e+03    8.8793350e+03    8.9030498e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3995    8.9030498e+03    8.9267666e+03    8.9506094e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3996    8.9506094e+03    8.9744512e+03    8.9984219e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3997    8.9984219e+03    9.0223916e+03    9.0464902e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3998    9.0464902e+03    9.0705869e+03    9.0948145e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
3999    9.0948145e+03    9.1190410e+03    9.1433965e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4000    9.1433965e+03    9.1677529e+03    9.1922393e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4001    9.1922393e+03    9.2167256e+03    9.2413428e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4002    9.2413428e+03    9.2659590e+03    9.2907090e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4003    9.2907090e+03    9.3154570e+03    9.3403379e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4004    9.3403379e+03    9.3652178e+03    9.3902324e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4005    9.3902324e+03    9.4152461e+03    9.4403936e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4006    9.4403936e+03    9.4655400e+03    9.4908213e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4007    9.4908213e+03    9.5161045e+03    9.5415205e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4008    9.5415205e+03    9.5669375e+03    9.5924893e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4009    9.5924893e+03    9.6180420e+03    9.6437314e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4010    9.6437314e+03    9.6694199e+03    9.6952461e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4011    9.6952461e+03    9.7210723e+03    9.7470361e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4012    9.7470361e+03    9.7730000e+03    9.7991035e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4013    9.7991035e+03    9.8252061e+03    9.8514482e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4014    9.8514482e+03    9.8776904e+03    9.9040723e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4015    9.9040723e+03    9.9304561e+03    9.9569785e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4016    9.9569785e+03    9.9835020e+03    1.0010168e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4017    1.0010168e+04    1.0036832e+04    1.0063640e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4018    1.0063640e+04    1.0090447e+04    1.0117398e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4019    1.0117398e+04    1.0144350e+04    1.0171443e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4020    1.0171443e+04    1.0198538e+04    1.0225777e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4021    1.0225777e+04    1.0253018e+04    1.0280402e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4022    1.0280402e+04    1.0307787e+04    1.0335317e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4023    1.0335317e+04    1.0362849e+04    1.0390527e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4024    1.0390527e+04    1.0418205e+04    1.0446031e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4025    1.0446031e+04    1.0473858e+04    1.0501833e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4026    1.0501833e+04    1.0529807e+04    1.0557932e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4027    1.0557932e+04    1.0586056e+04    1.0614330e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4028    1.0614330e+04    1.0642604e+04    1.0671030e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4029    1.0671030e+04    1.0699455e+04    1.0728033e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4030    1.0728033e+04    1.0756609e+04    1.0785340e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4031    1.0785340e+04    1.0814069e+04    1.0842953e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4032    1.0842953e+04    1.0871837e+04    1.0900874e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4033    1.0900874e+04    1.0929912e+04    1.0959104e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4034    1.0959104e+04    1.0988298e+04    1.1017646e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4035    1.1017646e+04    1.1046995e+04    1.1076501e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4036    1.1076501e+04    1.1106007e+04    1.1135670e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4037    1.1135670e+04    1.1165333e+04    1.1195154e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4038    1.1195154e+04    1.1224977e+04    1.1254957e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4039    1.1254957e+04    1.1284938e+04    1.1315079e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4040    1.1315079e+04    1.1345221e+04    1.1375522e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4041    1.1375522e+04    1.1405824e+04    1.1436288e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4042    1.1436288e+04    1.1466752e+04    1.1497379e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4043    1.1497379e+04    1.1528005e+04    1.1558795e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4044    1.1558795e+04    1.1589587e+04    1.1620541e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4045    1.1620541e+04    1.1651496e+04    1.1682615e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4046    1.1682615e+04    1.1713736e+04    1.1745022e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4047    1.1745022e+04    1.1776309e+04    1.1807762e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4048    1.1807762e+04    1.1839216e+04    1.1870838e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4049    1.1870838e+04    1.1902458e+04    1.1934249e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4050    1.1934249e+04    1.1966040e+04    1.1998000e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4051    1.1998000e+04    1.2029960e+04    1.2062091e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4052    1.2062091e+04    1.2094223e+04    1.2126524e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4053    1.2126524e+04    1.2158827e+04    1.2191303e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4054    1.2191303e+04    1.2223777e+04    1.2256426e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4055    1.2256426e+04    1.2289075e+04    1.2321897e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4056    1.2321897e+04    1.2354721e+04    1.2387720e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4057    1.2387720e+04    1.2420718e+04    1.2453892e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4058    1.2453892e+04    1.2487067e+04    1.2520419e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4059    1.2520419e+04    1.2553771e+04    1.2587300e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4060    1.2587300e+04    1.2620830e+04    1.2654540e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4061    1.2654540e+04    1.2688249e+04    1.2722138e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4062    1.2722138e+04    1.2756027e+04    1.2790098e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4063    1.2790098e+04    1.2824167e+04    1.2858420e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4064    1.2858420e+04    1.2892672e+04    1.2927107e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4065    1.2927107e+04    1.2961543e+04    1.2996161e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4066    1.2996161e+04    1.3030780e+04    1.3065585e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4067    1.3065585e+04    1.3100389e+04    1.3135379e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4068    1.3135379e+04    1.3170369e+04    1.3205545e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4069    1.3205545e+04    1.3240723e+04    1.3276088e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4070    1.3276088e+04    1.3311452e+04    1.3347006e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4071    1.3347006e+04    1.3382560e+04    1.3418304e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4072    1.3418304e+04    1.3454047e+04    1.3489981e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4073    1.3489981e+04    1.3525916e+04    1.3562042e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4074    1.3562042e+04    1.3598169e+04    1.3634488e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4075    1.3634488e+04    1.3670808e+04    1.3707321e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4076    1.3707321e+04    1.3743835e+04    1.3780544e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4077    1.3780544e+04    1.3817252e+04    1.3854156e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4078    1.3854156e+04    1.3891062e+04    1.3928163e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4079    1.3928163e+04    1.3965266e+04    1.4002565e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4080    1.4002565e+04    1.4039865e+04    1.4077364e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4081    1.4077364e+04    1.4114864e+04    1.4152563e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4082    1.4152563e+04    1.4190263e+04    1.4228163e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4083    1.4228163e+04    1.4266064e+04    1.4304168e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4084    1.4304168e+04    1.4342271e+04    1.4380579e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4085    1.4380579e+04    1.4418886e+04    1.4457396e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4086    1.4457396e+04    1.4495908e+04    1.4534626e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4087    1.4534626e+04    1.4573343e+04    1.4612268e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4088    1.4612268e+04    1.4651191e+04    1.4690323e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4089    1.4690323e+04    1.4729456e+04    1.4768797e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
4090    1.4768797e+04    1.4808138e+04    1.4847689e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
